;gamma;learning_rate;max_depth;min_child_weight;reg_alpha;reg_lambda;subsample;loss;tid
0;33.85951574235719;0.0028253501560759112;0;0.959878388569636;5.166048345066173;2.3014207784416936;0.5143105187492775;-0.8191838865901216;0
1;1688.6739314566707;0.4879982283134473;12;0.22964769380979624;4.7858954164816065;2.1141494164836985;0.6447091237303184;-0.8201809981407908;1
2;4.927299454427414;0.0010930067902603115;11;0.16583918533350298;4.799638407614463;9.048462207137703;0.5778681325897929;-0.855322845727847;2
3;1.088754705276267;0.0028536126884373385;3;14.704093735840576;7.878037608513628;8.267728268629401;0.9691622285423336;-0.8500740961923302;3
4;0.2715991295587573;0.0845195162247202;2;15.050943191486883;7.056622983215652;2.289074484238888;0.5971379488846635;-0.8728243883006066;4
5;0.005208609360265537;0.000990614957831839;7;6.484617895576374;7.70290199762206;4.619451809162436;0.5632664262140177;-0.8562412230183789;5
6;0.0016468064187967182;0.001954939333189094;1;0.2598391573781706;7.85722127825418;4.620126276654653;0.9141579289214933;-0.8369695493805276;6
7;7.539899179002509e-05;0.0018058925421029904;1;6.157717592696258;7.2518551086532765;9.963002650820371;0.5159917418363077;-0.8392392819609855;7
8;0.0073317410705931495;0.10186418984471239;7;8.266409668869114;6.968394128293252;1.672170373377269;0.874748527185061;-0.8832215028630424;8
9;0.0006008185661079726;0.023343083915400336;1;3.684226351872069;4.538143216899851;6.5549852861041265;0.735508824099578;-0.85741611569087;9
10;65.55387003496176;0.010455615649100122;9;1.0226802343461665;4.133018858035177;5.8690761502011535;0.7514959614671453;-0.8547895533867624;10
11;3380.1323222586548;0.00520110813873609;9;2.788736403312309;5.996430832713067;5.544234827575265;0.6227937074388143;-0.7596891612069054;11
12;0.002126371014846203;0.01193596623679576;10;2.606510906534343;7.343488278749744;2.3850587869236417;0.7251036696118869;-0.8684241206347035;12
13;0.004345362940678929;0.00552782023297767;9;4.585903857893218;8.023746385546037;2.654878607623547;0.5226756792224901;-0.8621226947633257;13
14;0.00016426054426232846;0.11137818577272546;1;1.3669947825775142;1.2365577734815247;7.790477122887234;0.6172889981526921;-0.8716637474068515;14
15;287.7899725784453;0.0015773256623554464;5;0.45999274719076305;0.04082275414747594;7.317727236858621;0.7912079295316292;-0.8338792316759525;15
16;0.0008909541357653535;0.007350795956393345;8;7.0819730915925465;8.520198050729608;9.60457916597832;0.5236117339097472;-0.8613472511862741;16
17;0.003049956710590971;0.043763538979572296;11;5.693036301006912;5.056367508245635;1.6274089538869125;0.9427267456690718;-0.8809176507748511;17
18;0.007861696647708164;0.09329961204249838;3;14.625672434278385;4.424890675215693;1.9330139778773918;0.9375372345704331;-0.876437386684058;18
